Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2015,2013,2014,2016,2017,2018,2019,2020,2021,2022,2023
1712230,Navbahor shahar,Город Навбахор,Navbahor city,2569.0,2189.0,2350.0,2715.0,3050.0,3086.0,3323.0,3763.0,4277.0,4781.0,4988.0
1712234,Karmana tumani,Карманинский район,Karmana district,3375.0,2650.0,3034.0,3634.0,3805.0,3987.0,4303.0,4578.0,4655.0,4759.0,4938.0
1712238,Nurota tumani,Нуратинский район,Nurota district,2607.0,2388.0,2589.0,2444.0,2532.0,2750.0,2919.0,2812.0,3031.0,3038.0,3026.0
1712244,Tomdi tumani,Тамдынский район,Tomdi district,625.0,522.0,587.0,604.0,561.0,577.0,614.0,615.0,626.0,685.0,700.0
1712248,Uchquduq tumani,Учкудукский район,Uchquduq district,1140.0,1113.0,1038.0,1231.0,1312.0,1233.0,1331.0,1266.0,1391.0,1382.0,1372.0
1712251,Xatirchi tumani,Хатырчинский район,Xatirchi district,4902.0,3844.0,4391.0,5525.0,6064.0,6375.0,7284.0,7804.0,8293.0,8831.0,9335.0
1714,Namangan viloyati,Наманганская область,Namangan region,60016.0,51493.0,55948.0,63709.0,69460.0,75046.0,83663.0,91533.0,99324.0,105056.0,109903.0
1714401,Namangan shahar,Город Наманган,Namangan city,11885.0,10012.0,10941.0,12873.0,15954.0,17149.0,18978.0,20479.0,21800.0,22770.0,23126.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbuloq  district,2417.0,2051.0,2183.0,2473.0,2668.0,2692.0,2860.0,2850.0,2972.0,3191.0,3306.0
1714207,Kosonsoy tumani,Касансайский район,Kosonsoy district,3734.0,3027.0,3373.0,4075.0,4762.0,5320.0,6096.0,6834.0,7737.0,8463.0,9264.0
1714212,Namangan tumani,Наманганский район,Namangan district,4373.0,3911.0,4307.0,4663.0,3862.0,4336.0,4919.0,5620.0,5974.0,6164.0,6512.0
1714216,Norin tumani,Нарынский район,Norin district,4178.0,3771.0,3981.0,4286.0,4629.0,5016.0,5655.0,6303.0,6858.0,7361.0,7624.0
1714219,Pop tumani,Папский район,Pop district,4218.0,3646.0,3955.0,4713.0,5098.0,5603.0,6516.0,7333.0,7848.0,8517.0,9151.0
1714224,To'raqo'rg'on tumani,Туракурганский район,To'raqo'rg'on district,5270.0,4350.0,4830.0,5473.0,6068.0,6747.0,7449.0,8125.0,9126.0,9397.0,9932.0
1714229,Uychi tumani,Уйчинский район,Uychi district,4402.0,4125.0,4272.0,4958.0,4803.0,5210.0,5942.0,6436.0,6558.0,6669.0,7044.0
1714234,Uchqo'rg'on tumani,Учкурганский район,Uchqo'rg'on district,4192.0,3691.0,4030.0,4326.0,4844.0,4893.0,5404.0,5895.0,6349.0,6505.0,6725.0
1714236,Chortoq tumani,Чартакский район,Chortoq  district,4460.0,3501.0,3937.0,4499.0,4702.0,5188.0,5526.0,5993.0,6668.0,7189.0,7462.0
1714237,Chust tumani,Чустский район,Chust district,6856.0,5876.0,6235.0,7110.0,7468.0,7872.0,8897.0,9500.0,10394.0,11359.0,11740.0
1714242,Yangiqo'rg'on tumani,Янгикурганский район,Yangiqo'rg'on district,4031.0,3532.0,3904.0,4260.0,4602.0,5020.0,5421.0,6165.0,7040.0,7471.0,8017.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,86089.0,73791.0,79478.0,91816.0,101087.0,108729.0,119494.0,129209.0,137428.0,143884.0,149613.0
1718401,Samarqand shahar,Город Самарканд,Samarqand city,16715.0,15074.0,15823.0,17203.0,18264.0,18957.0,19944.0,21735.0,23279.0,24391.0,25583.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,2358.0,2155.0,2194.0,2389.0,2607.0,2794.0,3056.0,3284.0,3404.0,3514.0,3472.0
1718203,Oqdaryo tumani,Акдарьинский район,Oqdaryo district,2942.0,2640.0,2845.0,3267.0,3509.0,3808.0,4103.0,4474.0,4782.0,4974.0,5232.0
1718206,Bulung'ur tumani,Булунгурский район,Bulung'ur district,3118.0,3030.0,3035.0,3213.0,3479.0,3769.0,4137.0,4695.0,5190.0,5378.0,5723.0
1718209,Jomboy tumani,Джомбойский район,Jomboy district,3545.0,2860.0,3157.0,3967.0,4502.0,4979.0,5498.0,5868.0,6219.0,6509.0,6753.0
1718212,Ishtixon tumani,Иштыханский район,Ishtixon district,5022.0,4216.0,4586.0,5676.0,5913.0,6670.0,7628.0,8181.0,8556.0,9413.0,9626.0
1718215,Kattaqo'rg'on tumani,Каттакурганский район,Kattaqo'rg'on district,5090.0,4381.0,4666.0,5659.0,6113.0,6849.0,7872.0,8539.0,8891.0,9396.0,9774.0
1718216,Qo'shrabot tumani,Кошрабадский район,Qo'shrabot district,2379.0,1946.0,2171.0,2521.0,2974.0,3266.0,3685.0,4003.0,4245.0,4389.0,4433.0
1718218,Narpay tumani,Нарпайский район,Narpay district,4598.0,3918.0,4245.0,4920.0,5660.0,5790.0,6437.0,6875.0,7267.0,7287.0,8109.0
1718224,Payariq tumani,Пайарыкский район,Payariq district,4898.0,4298.0,4665.0,5293.0,5741.0,6129.0,6820.0,7464.0,8193.0,8536.0,9108.0
1718227,Pastdarg'om tumani,Пастдаргомский район,Pastdarg'om district,8197.0,7000.0,7452.0,8462.0,9655.0,10328.0,11129.0,12052.0,12781.0,13123.0,13305.0
1718230,Paxtachi tumani,Пахтачийский район,Paxtachi  district,4237.0,3265.0,3757.0,4491.0,4816.0,4864.0,5071.0,5490.0,5917.0,6434.0,6783.0
1718233,Samarqand tumani,Самаркандский район,Samarqand district,6132.0,5374.0,5557.0,6741.0,7820.0,8485.0,10090.0,10687.0,11323.0,11928.0,12608.0
1718235,Nurobod tumani,Нурабадский район,Nurobod  district,3679.0,2875.0,3313.0,3963.0,4254.0,4824.0,5063.0,5343.0,5505.0,5803.0,5680.0
1718236,Urgut tumani,Ургутский район,Urgut district,8623.0,7351.0,8146.0,9215.0,10170.0,11020.0,11928.0,12825.0,13581.0,14294.0,14473.0
1718238,Tayloq tumani,Тайлакский район,Tayloq  district,4556.0,3408.0,3866.0,4836.0,5610.0,6197.0,7033.0,7694.0,8295.0,8515.0,8951.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,47768.0,39722.0,43486.0,51000.0,56360.0,61045.0,67673.0,74110.0,80067.0,85201.0,88756.0
1722401,Termiz shahar,Город Термез,Termiz  city,3417.0,2711.0,3103.0,3670.0,4169.0,4412.0,4871.0,6085.0,6539.0,6965.0,7245.0
1722201,Oltinsoy tumani,Алтынсайский район,Oltinsoy district,2562.0,2328.0,2469.0,2751.0,3097.0,3616.0,4243.0,4904.0,5246.0,5692.0,5494.0
1722202,Angor tumani,Ангорский район,Angor district,2201.0,1972.0,2055.0,2270.0,2346.0,2600.0,3017.0,3543.0,3944.0,4410.0,4638.0
1722203,Bandixon tumani,Бандыханский район,Bandixon district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.0,1995.0,2206.0,2339.0
1722204,Boysun tumani,Байсунский район,Boysun district,2354.0,1956.0,2145.0,2420.0,2549.0,2619.0,2619.0,2754.0,2916.0,3109.0,3172.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabot district,2881.0,2540.0,2773.0,3065.0,3239.0,3358.0,3587.0,4089.0,4510.0,4837.0,4988.0
1722210,Denov tumani,Денауский район,Denov district,7147.0,6059.0,6277.0,7643.0,8631.0,9108.0,10047.0,10886.0,11411.0,11947.0,12294.0
1722212,Jarqo'rg'on tumani,Джаркурганский район,Jarqo'rg'on district,3945.0,3105.0,3479.0,4284.0,4678.0,5210.0,5480.0,5966.0,6655.0,7285.0,7504.0
1722214,Qumqo'rg'on tumani,Кумкурганский район,Qumqo'rg'on district,4686.0,3623.0,4154.0,4864.0,5173.0,5949.0,6757.0,7106.0,7390.0,7643.0,7630.0
1722215,Qiziriq tumani,Кизирикский район,Qiziriq district,3015.0,2418.0,2830.0,3064.0,3397.0,3740.0,4004.0,3164.0,3474.0,3731.0,4005.0
1722217,Sariosiyo tumani,Сариасийский  район,Sariosiyo district,3603.0,3047.0,3326.0,4113.0,4403.0,4913.0,5787.0,6326.0,6945.0,7490.0,7913.0
1722220,Termiz tumani,Термезский район,Termiz district,1998.0,1614.0,1839.0,2107.0,2487.0,2672.0,3133.0,2422.0,2772.0,2778.0,3123.0
1722221,Uzun tumani,Узунский район,Uzun district,2729.0,2307.0,2443.0,2943.0,3337.0,3569.0,3806.0,3997.0,4263.0,4322.0,4757.0
1722223,Sherobod tumani,Шерабадский район,Sherobod district,3653.0,3165.0,3409.0,3737.0,4123.0,4278.0,4619.0,4979.0,5392.0,5886.0,6234.0
1722226,Sho'rchi tumani,Шурчинский район,Sho'rchi district,3577.0,2877.0,3184.0,4069.0,4731.0,5001.0,5703.0,6109.0,6615.0,6900.0,7420.0
