Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1714237,Chust tumani,Чустский район,Chust district,8953.0,9169.0,9555.0,10191.0,10934.0,11664.0,12232.0,13185.0,13888.0,14873.0,15793.0
1714242,Yangiqo'rg'on tumani,Янгикурганский район,Yangiqo'rg'on district,6885.0,6881.0,7014.0,7247.0,7298.0,7571.0,7903.0,8130.0,8410.0,9045.0,9724.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,120209.0,123154.0,127395.0,134381.0,140740.0,149229.0,157720.0,168217.0,178678.0,192252.0,206244.0
1718401,Samarqand shahar,Город Самарканд,Samarqand city,19447.0,20107.0,20768.0,22387.0,23607.0,25260.0,26959.0,28588.0,30361.0,32169.0,34256.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,2910.0,3017.0,3066.0,3321.0,3378.0,3617.0,3775.0,4012.0,4217.0,4426.0,4823.0
1718203,Oqdaryo tumani,Акдарьинский район,Oqdaryo district,4774.0,4899.0,5138.0,5300.0,5538.0,5849.0,6134.0,6413.0,6765.0,7132.0,7667.0
1718206,Bulung'ur tumani,Булунгурский район,Bulung'ur district,5331.0,5544.0,5728.0,5989.0,6279.0,6480.0,6641.0,6883.0,7163.0,7620.0,8061.0
1718209,Jomboy tumani,Джомбойский район,Jomboy district,4927.0,5047.0,5259.0,5512.0,5788.0,6020.0,6405.0,7025.0,7592.0,8312.0,8933.0
1718212,Ishtixon tumani,Иштыханский район,Ishtixon district,7776.0,7866.0,8294.0,8649.0,9218.0,9625.0,10065.0,10875.0,11756.0,12428.0,13381.0
1718215,Kattaqo'rg'on tumani,Каттакурганский район,Kattaqo'rg'on district,8062.0,8238.0,8553.0,8848.0,9336.0,9741.0,10116.0,10861.0,11589.0,12398.0,13342.0
1718216,Qo'shrabot tumani,Кошрабадский район,Qo'shrabot district,3927.0,3973.0,3945.0,4133.0,4194.0,4373.0,4589.0,4757.0,5037.0,5524.0,5846.0
1718218,Narpay tumani,Нарпайский район,Narpay district,7030.0,7191.0,7446.0,7930.0,8257.0,8727.0,9140.0,9689.0,10377.0,11306.0,11911.0
1718224,Payariq tumani,Пайарыкский район,Payariq district,7437.0,7578.0,7789.0,8098.0,8460.0,8768.0,9278.0,9737.0,10328.0,11036.0,11815.0
1718227,Pastdarg'om tumani,Пастдаргомский район,Pastdarg'om district,11072.0,11602.0,12048.0,12906.0,13446.0,14365.0,15309.0,16440.0,17318.0,18947.0,20339.0
1718230,Paxtachi tumani,Пахтачийский район,Paxtachi  district,4728.0,4816.0,4920.0,5142.0,5500.0,6122.0,6711.0,7304.0,7740.0,8339.0,8826.0
1718233,Samarqand tumani,Самаркандский район,Samarqand district,7613.0,7884.0,8156.0,8714.0,9023.0,9717.0,10139.0,10861.0,11832.0,13076.0,14414.0
1718235,Nurobod tumani,Нурабадский район,Nurobod  district,4814.0,5012.0,5171.0,5457.0,5770.0,6132.0,6711.0,7217.0,7693.0,8280.0,9189.0
1718236,Urgut tumani,Ургутский район,Urgut district,14619.0,14614.0,15287.0,15816.0,16260.0,17199.0,18033.0,19160.0,19987.0,21192.0,22293.0
1718238,Tayloq tumani,Тайлакский район,Tayloq  district,5742.0,5766.0,5827.0,6179.0,6686.0,7234.0,7715.0,8395.0,8923.0,10067.0,11148.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,74363.0,75158.0,76584.0,80190.0,83429.0,87550.0,91679.0,97075.0,101930.0,108833.0,115600.0
1722401,Termiz shahar,Город Термез,Termiz  city,4661.0,4727.0,4915.0,5217.0,5362.0,5780.0,6194.0,7776.0,8262.0,8775.0,9481.0
1722201,Oltinsoy tumani,Алтынсайский район,Oltinsoy district,5025.0,5018.0,5121.0,5273.0,5504.0,5703.0,5809.0,5982.0,6231.0,6676.0,7191.0
1722202,Angor tumani,Ангорский район,Angor district,3637.0,3672.0,3634.0,3896.0,4111.0,4180.0,4284.0,4368.0,4588.0,4801.0,4944.0
1722203,Bandixon tumani,Бандыханский район,Bandixon district,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2753.0,2896.0,3032.0,3177.0
1722204,Boysun tumani,Байсунский район,Boysun district,3398.0,3475.0,3449.0,3625.0,3732.0,3919.0,4141.0,4176.0,4316.0,4492.0,4686.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabot district,4151.0,4336.0,4546.0,4757.0,5008.0,5356.0,5716.0,5997.0,6258.0,6606.0,7037.0
1722210,Denov tumani,Денауский район,Denov district,10921.0,11031.0,11161.0,11776.0,12201.0,12973.0,12984.0,13964.0,14799.0,15846.0,16940.0
1722212,Jarqo'rg'on tumani,Джаркурганский район,Jarqo'rg'on district,5834.0,5861.0,5889.0,6096.0,6483.0,6717.0,7093.0,7540.0,7874.0,8399.0,8947.0
1722214,Qumqo'rg'on tumani,Кумкурганский район,Qumqo'rg'on district,6603.0,6696.0,6817.0,7261.0,7692.0,8019.0,8955.0,9200.0,9654.0,10273.0,11121.0
1722215,Qiziriq tumani,Кизирикский район,Qiziriq district,4898.0,4941.0,5028.0,5364.0,5629.0,5942.0,6375.0,4459.0,4622.0,4955.0,5259.0
1722217,Sariosiyo tumani,Сариасийский  район,Sariosiyo district,5548.0,5647.0,5790.0,5943.0,6252.0,6475.0,6876.0,7347.0,7938.0,8470.0,9219.0
1722220,Termiz tumani,Термезский район,Termiz district,3041.0,2989.0,3187.0,3324.0,3408.0,3514.0,3635.0,2835.0,2894.0,3263.0,3351.0
1722221,Uzun tumani,Узунский район,Uzun district,5039.0,5097.0,5142.0,5314.0,5352.0,5520.0,5592.0,5778.0,6035.0,6479.0,6769.0
1722223,Sherobod tumani,Шерабадский район,Sherobod district,5820.0,5865.0,5956.0,6282.0,6507.0,6923.0,7188.0,7538.0,7775.0,8292.0,8590.0
1722226,Sho'rchi tumani,Шурчинский район,Sho'rchi district,5787.0,5803.0,5949.0,6062.0,6188.0,6529.0,6837.0,7362.0,7788.0,8474.0,8888.0
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,19823.0,20500.0,21331.0,22795.0,23872.0,25401.0,27164.0,29216.0,31397.0,34024.0,36810.0
1724401,Guliston shahar,Город Гулистан,Guliston city,2380.0,2662.0,2768.0,2945.0,3113.0,3285.0,3421.0,3748.0,3957.0,4229.0,4656.0
1724410,Shirin shahar,Город Ширин,Shirin city,480.0,546.0,640.0,703.0,756.0,764.0,772.0,791.0,826.0,898.0,889.0
1724413,Yangiyer shahar,Город Янгиер,Yangiyer city,800.0,819.0,853.0,911.0,920.0,1031.0,1102.0,1221.0,1262.0,1376.0,1494.0
1724206,Oqoltin tumani,Акалтынский район,Oqoltin  district,1309.0,1334.0,1351.0,1364.0,1382.0,1396.0,1447.0,1486.0,1561.0,1786.0,1981.0
1724212,Boyovut tumani,Баяутский район,Boyovut district,2879.0,2902.0,2976.0,3079.0,3291.0,3489.0,3809.0,4006.0,4500.0,4967.0,5369.0
1724216,Sayxunobod tumani,Сайхунабадский район,Sayxunobod district,1784.0,1878.0,1905.0,2098.0,2145.0,2269.0,2498.0,2782.0,3058.0,3402.0,3652.0
1724220,Guliston tumani,Гулистанский район,Guliston district,1495.0,1505.0,1561.0,1745.0,1947.0,2070.0,2209.0,2376.0,2504.0,2826.0,3039.0
1724226,Sardoba tumani,Сардобинский район,Sardoba district,1552.0,1661.0,1741.0,1760.0,1839.0,1948.0,2018.0,2077.0,2109.0,2240.0,2429.0
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaobod district,1543.0,1559.0,1761.0,1867.0,1915.0,2045.0,2217.0,2379.0,2495.0,2760.0,3036.0
1724231,Sirdaryo tumani,Сырдарьинский район,Sirdaryo district,3165.0,3196.0,3234.0,3578.0,3753.0,4091.0,4480.0,4845.0,5381.0,5636.0,6246.0
1724235,Xovos tumani,Хавастский район,Xovos district,2436.0,2438.0,2541.0,2745.0,2811.0,3013.0,3191.0,3505.0,3744.0,3904.0,4019.0
1727,Toshkent viloyati,Ташкентская область,Tashkent region,124694.0,126920.0,130755.0,137110.0,143522.0,152145.0,160004.0,169904.0,178254.0,182323.0,194761.0
1727401,Nurafshon shahar,Город Нурафшан,Nurafshan city,0.0,0.0,0.0,0.0,0.0,2988.0,3174.0,3328.0,3636.0,3902.0,4147.0
1727404,Olmaliq shahar,Город Алмалык,Olmaliq city,5002.0,5027.0,4875.0,4826.0,4839.0,4986.0,5290.0,5251.0,5394.0,5469.0,5917.0
1727407,Angren shahar,Город Ангрен,Angren city,7434.0,7252.0,7129.0,7164.0,7204.0,7340.0,7455.0,7675.0,7715.0,7200.0,7355.0
1727413,Bekobod shahar,Город Бекабад,Bekobod  city,3651.0,3583.0,3590.0,3682.0,3857.0,4079.0,4087.0,4375.0,4594.0,4955.0,5248.0
1727419,Chirchiq shahar,Город Чирчик,Chirchik city,6876.0,7211.0,7535.0,7886.0,8330.0,8961.0,9772.0,10803.0,11603.0,12402.0,13528.0
1727415,Ohangaron shahar,Город Ахангаран,Ohangaron city,0.0,0.0,0.0,0.0,0.0,2216.0,2353.0,2439.0,2600.0,2771.0,3042.0
1727424,Yangiyo'l shahar,Город Янгиюль,Yangiyul city,0.0,0.0,0.0,0.0,0.0,3584.0,3704.0,3950.0,4210.0,5574.0,5903.0
1727206,Oqqoʻrgʻon tumani,Аккурганский район,Akkurgan district,4159.0,4035.0,4027.0,4052.0,4422.0,4594.0,4778.0,5053.0,5201.0,5430.0,5931.0
1727212,Ohangaron tumani,Ахангара́нский район,Ohangaron district,5561.0,5700.0,5843.0,5996.0,6253.0,4476.0,4590.0,4894.0,5102.0,5824.0,6201.0
1727220,Bekobod tumani,Бекабадский район,Bekabad district,6073.0,6093.0,6288.0,6689.0,7285.0,7753.0,8264.0,9010.0,9459.0,10149.0,10726.0
