Code,Klassifikator,Klassifikator_ru,Klassifikator_en,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1712244,Tomdi tumani,Тамдынский район,Tomdi district,769.0,635.0,402.0,482.0,491.0,369.0,454.0,445.0,442.0,455.0,538.0
1712248,Uchquduq tumani,Учкудукский район,Uchquduq district,1205.0,1060.0,968.0,1103.0,1072.0,936.0,901.0,850.0,938.0,905.0,1028.0
1712251,Xatirchi tumani,Хатырчинский район,Xatirchi district,8466.0,7804.0,7348.0,6427.0,5913.0,6235.0,6304.0,5686.0,5434.0,5717.0,6174.0
1714,Namangan viloyati,Наманганская область,Namangan region,111602.0,111244.0,110640.0,100933.0,90777.0,87515.0,84268.0,80959.0,82950.0,82909.0,82482.0
1714401,Namangan shahar,Город Наманган,Namangan city,20910.0,20533.0,19901.0,19221.0,21304.0,20186.0,19659.0,19343.0,19189.0,18628.0,19134.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbuloq  district,5107.0,5344.0,5302.0,5199.0,4796.0,4383.0,4333.0,4444.0,4528.0,4393.0,4257.0
1714207,Kosonsoy tumani,Касансайский район,Kosonsoy district,8792.0,8218.0,8145.0,7512.0,6903.0,6776.0,6657.0,6050.0,6073.0,6696.0,6023.0
1714212,Namangan tumani,Наманганский район,Namangan district,10379.0,10253.0,10225.0,8947.0,5622.0,5241.0,4996.0,4685.0,4817.0,4821.0,4986.0
1714216,Norin tumani,Нарынский район,Norin district,5816.0,5812.0,5978.0,5660.0,5198.0,4478.0,4041.0,4055.0,4048.0,4178.0,4383.0
1714219,Pop tumani,Папский район,Pop district,9087.0,8638.0,8446.0,7288.0,5984.0,6052.0,6010.0,5824.0,6037.0,6507.0,6687.0
1714224,To'raqo'rg'on tumani,Туракурганский район,To'raqo'rg'on district,8946.0,9050.0,8566.0,7263.0,6565.0,6833.0,6618.0,6459.0,6326.0,6482.0,6784.0
1714229,Uychi tumani,Уйчинский район,Uychi district,9189.0,9545.0,9520.0,8569.0,6881.0,6596.0,6658.0,6419.0,7190.0,7234.0,6417.0
1714234,Uchqo'rg'on tumani,Учкурганский район,Uchqo'rg'on district,6131.0,6266.0,6384.0,5980.0,5399.0,5282.0,4790.0,4523.0,5070.0,4682.0,4704.0
1714236,Chortoq tumani,Чартакский район,Chortoq  district,7890.0,7855.0,7670.0,6950.0,6222.0,5616.0,5114.0,5072.0,5177.0,4998.0,5188.0
